# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
2.93500e+07,9.00000e+03,2.41495e+04,-5.89369e+00,4.74549e+02
2.93500e+07,9.10000e+03,2.41464e+04,-5.89122e+00,4.76589e+02
2.93500e+07,9.20000e+03,2.41433e+04,-5.88878e+00,4.78624e+02
2.93500e+07,9.30000e+03,2.41402e+04,-5.88636e+00,4.80653e+02
2.93500e+07,9.40000e+03,2.41370e+04,-5.88397e+00,4.82677e+02
2.93500e+07,9.50000e+03,2.41339e+04,-5.88160e+00,4.84695e+02
2.93500e+07,9.60000e+03,2.41307e+04,-5.87925e+00,4.86706e+02
2.93500e+07,9.70000e+03,2.41275e+04,-5.87693e+00,4.88712e+02
2.93500e+07,9.80000e+03,2.41243e+04,-5.87463e+00,4.90710e+02
2.93500e+07,9.90000e+03,2.41211e+04,-5.87236e+00,4.92702e+02
2.93500e+07,1.00000e+04,2.41178e+04,-5.87011e+00,4.94686e+02
2.93500e+07,1.01000e+04,2.41146e+04,-5.86788e+00,4.96663e+02
2.93500e+07,1.02000e+04,2.41113e+04,-5.86568e+00,4.98633e+02
2.93500e+07,1.03000e+04,2.41080e+04,-5.86350e+00,5.00595e+02
2.93500e+07,1.04000e+04,2.41047e+04,-5.86134e+00,5.02548e+02
3.01000e+07,1.70000e+03,2.45002e+04,-6.14932e+00,3.56948e+02
3.01000e+07,1.80000e+03,2.44984e+04,-6.14401e+00,3.57243e+02
3.01000e+07,1.90000e+03,2.44966e+04,-6.13896e+00,3.57601e+02
3.01000e+07,2.00000e+03,2.44949e+04,-6.13412e+00,3.58022e+02
3.01000e+07,2.10000e+03,2.44931e+04,-6.12948e+00,3.58504e+02
3.01000e+07,2.20000e+03,2.44912e+04,-6.12498e+00,3.59046e+02
3.01000e+07,2.30000e+03,2.44894e+04,-6.12062e+00,3.59648e+02
3.01000e+07,2.40000e+03,2.44875e+04,-6.11638e+00,3.60308e+02
3.01000e+07,2.50000e+03,2.44856e+04,-6.11225e+00,3.61024e+02
3.01000e+07,2.60000e+03,2.44837e+04,-6.10819e+00,3.61797e+02
3.01000e+07,2.70000e+03,2.44818e+04,-6.10422e+00,3.62623e+02
3.01000e+07,2.80000e+03,2.44799e+04,-6.10031e+00,3.63502e+02
3.01000e+07,2.90000e+03,2.44779e+04,-6.09646e+00,3.64433e+02
3.01000e+07,3.00000e+03,2.44760e+04,-6.09266e+00,3.65414e+02
3.01000e+07,3.10000e+03,2.44740e+04,-6.08891e+00,3.66445e+02
3.01000e+07,3.20000e+03,2.44720e+04,-6.08520e+00,3.67522e+02
3.01000e+07,3.30000e+03,2.44700e+04,-6.08152e+00,3.68647e+02
3.01000e+07,3.40000e+03,2.44679e+04,-6.07788e+00,3.69816e+02
3.01000e+07,3.50000e+03,2.44659e+04,-6.07426e+00,3.71029e+02
3.01000e+07,3.60000e+03,2.44638e+04,-6.07067e+00,3.72284e+02
3.01000e+07,3.70000e+03,2.44617e+04,-6.06711e+00,3.73581e+02
3.01000e+07,3.80000e+03,2.44596e+04,-6.06356e+00,3.74917e+02
3.01000e+07,3.90000e+03,2.44575e+04,-6.06004e+00,3.76292e+02
3.01000e+07,4.00000e+03,2.44553e+04,-6.05653e+00,3.77704e+02
3.01000e+07,4.10000e+03,2.44532e+04,-6.05304e+00,3.79152e+02
3.01000e+07,4.20000e+03,2.44510e+04,-6.04957e+00,3.80635e+02
3.01000e+07,4.30000e+03,2.44488e+04,-6.04612e+00,3.82151e+02
3.01000e+07,4.40000e+03,2.44466e+04,-6.04268e+00,3.83700e+02
3.01000e+07,4.50000e+03,2.44444e+04,-6.03926e+00,3.85279e+02
3.01000e+07,4.60000e+03,2.44421e+04,-6.03585e+00,3.86889e+02
3.01000e+07,4.70000e+03,2.44399e+04,-6.03246e+00,3.88527e+02
3.01000e+07,4.80000e+03,2.44376e+04,-6.02909e+00,3.90193e+02
3.01000e+07,4.90000e+03,2.44353e+04,-6.02573e+00,3.91885e+02
3.01000e+07,5.00000e+03,2.44330e+04,-6.02238e+00,3.93603e+02
3.01000e+07,5.10000e+03,2.44307e+04,-6.01905e+00,3.95344e+02
3.01000e+07,5.20000e+03,2.44283e+04,-6.01574e+00,3.97109e+02
3.01000e+07,5.30000e+03,2.44260e+04,-6.01245e+00,3.98896e+02
3.01000e+07,5.40000e+03,2.44236e+04,-6.00917e+00,4.00704e+02
3.01000e+07,5.50000e+03,2.44212e+04,-6.00591e+00,4.02531e+02
3.01000e+07,5.60000e+03,2.44188e+04,-6.00266e+00,4.04378e+02
3.01000e+07,5.70000e+03,2.44163e+04,-5.99944e+00,4.06243e+02
3.01000e+07,5.80000e+03,2.44139e+04,-5.99623e+00,4.08124e+02
3.01000e+07,5.90000e+03,2.44114e+04,-5.99304e+00,4.10022e+02
3.01000e+07,6.00000e+03,2.44089e+04,-5.98987e+00,4.11934e+02
3.01000e+07,6.10000e+03,2.44064e+04,-5.98672e+00,4.13861e+02
3.01000e+07,6.20000e+03,2.44039e+04,-5.98358e+00,4.15801e+02
3.01000e+07,6.30000e+03,2.44013e+04,-5.98047e+00,4.17753e+02
3.01000e+07,6.40000e+03,2.43988e+04,-5.97738e+00,4.19717e+02
3.01000e+07,6.50000e+03,2.43962e+04,-5.97431e+00,4.21691e+02
3.01000e+07,6.60000e+03,2.43936e+04,-5.97126e+00,4.23676e+02
3.01000e+07,6.70000e+03,2.43910e+04,-5.96823e+00,4.25669e+02
3.01000e+07,6.80000e+03,2.43884e+04,-5.96522e+00,4.27671e+02
3.01000e+07,6.90000e+03,2.43857e+04,-5.96224e+00,4.29681e+02
3.01000e+07,7.00000e+03,2.43830e+04,-5.95927e+00,4.31697e+02
3.01000e+07,7.10000e+03,2.43803e+04,-5.95633e+00,4.33719e+02
3.01000e+07,7.20000e+03,2.43776e+04,-5.95341e+00,4.35747e+02
3.01000e+07,7.30000e+03,2.43749e+04,-5.95052e+00,4.37780e+02
3.01000e+07,7.40000e+03,2.43722e+04,-5.94765e+00,4.39816e+02
3.01000e+07,7.50000e+03,2.43694e+04,-5.94480e+00,4.41856e+02
3.01000e+07,7.60000e+03,2.43666e+04,-5.94197e+00,4.43899e+02
3.01000e+07,7.70000e+03,2.43638e+04,-5.93917e+00,4.45945e+02
3.01000e+07,7.80000e+03,2.43610e+04,-5.93639e+00,4.47992e+02
3.01000e+07,7.90000e+03,2.43582e+04,-5.93364e+00,4.50040e+02
3.01000e+07,8.00000e+03,2.43554e+04,-5.93091e+00,4.52088e+02
3.01000e+07,8.10000e+03,2.43525e+04,-5.92820e+00,4.54137e+02
3.01000e+07,8.20000e+03,2.43496e+04,-5.92552e+00,4.56185e+02
3.01000e+07,8.30000e+03,2.43467e+04,-5.92286e+00,4.58233e+02
3.01000e+07,8.40000e+03,2.43438e+04,-5.92023e+00,4.60279e+02
3.01000e+07,8.50000e+03,2.43409e+04,-5.91762e+00,4.62323e+02
3.01000e+07,8.60000e+03,2.43379e+04,-5.91504e+00,4.64365e+02
3.01000e+07,8.70000e+03,2.43349e+04,-5.91248e+00,4.66404e+02
3.01000e+07,8.80000e+03,2.43320e+04,-5.90994e+00,4.68440e+02
3.01000e+07,8.90000e+03,2.43290e+04,-5.90743e+00,4.70473e+02
3.01000e+07,9.00000e+03,2.43259e+04,-5.90494e+00,4.72502e+02
3.01000e+07,9.10000e+03,2.43229e+04,-5.90248e+00,4.74526e+02
3.01000e+07,9.20000e+03,2.43198e+04,-5.90004e+00,4.76546e+02
3.01000e+07,9.30000e+03,2.43168e+04,-5.89762e+00,4.78561e+02
3.01000e+07,9.40000e+03,2.43137e+04,-5.89523e+00,4.80571e+02
3.01000e+07,9.50000e+03,2.43106e+04,-5.89286e+00,4.82576e+02
3.01000e+07,9.60000e+03,2.43075e+04,-5.89052e+00,4.84574e+02
3.01000e+07,9.70000e+03,2.43043e+04,-5.88820e+00,4.86567e+02
3.01000e+07,9.80000e+03,2.43012e+04,-5.88590e+00,4.88553e+02
3.01000e+07,9.90000e+03,2.42980e+04,-5.88363e+00,4.90533e+02
3.01000e+07,1.00000e+04,2.42948e+04,-5.88138e+00,4.92506e+02
3.01000e+07,1.01000e+04,2.42916e+04,-5.87915e+00,4.94472e+02
3.01000e+07,1.02000e+04,2.42884e+04,-5.87695e+00,4.96430e+02
3.01000e+07,1.03000e+04,2.42852e+04,-5.87477e+00,4.98381e+02
3.01000e+07,1.04000e+04,2.42819e+04,-5.87261e+00,5.00325e+02
3.08500e+07,1.70000e+03,2.46706e+04,-6.15863e+00,3.56490e+02
3.08500e+07,1.80000e+03,2.46689e+04,-6.15335e+00,3.56777e+02
3.08500e+07,1.90000e+03,2.46671e+04,-6.14832e+00,3.57126e+02
3.08500e+07,2.00000e+03,2.46654e+04,-6.14350e+00,3.57536e+02
3.08500e+07,2.10000e+03,2.46636e+04,-6.13888e+00,3.58007e+02
3.08500e+07,2.20000e+03,2.46618e+04,-6.13441e+00,3.58537e+02
3.08500e+07,2.30000e+03,2.46600e+04,-6.13008e+00,3.59126e+02
3.08500e+07,2.40000e+03,2.46581e+04,-6.12587e+00,3.59771e+02
3.08500e+07,2.50000e+03,2.46563e+04,-6.12176e+00,3.60473e+02
3.08500e+07,2.60000e+03,2.46544e+04,-6.11774e+00,3.61229e+02
3.08500e+07,2.70000e+03,2.46525e+04,-6.11379e+00,3.62038e+02
3.08500e+07,2.80000e+03,2.46506e+04,-6.10991e+00,3.62900e+02
3.08500e+07,2.90000e+03,2.46487e+04,-6.10610e+00,3.63813e+02
3.08500e+07,3.00000e+03,2.46468e+04,-6.10233e+00,3.64775e+02
3.08500e+07,3.10000e+03,2.46448e+04,-6.09861e+00,3.65786e+02
3.08500e+07,3.20000e+03,2.46428e+04,-6.09493e+00,3.66843e+02
3.08500e+07,3.30000e+03,2.46408e+04,-6.09129e+00,3.67947e+02
3.08500e+07,3.40000e+03,2.46388e+04,-6.08768e+00,3.69095e+02
3.08500e+07,3.50000e+03,2.46368e+04,-6.08409e+00,3.70286e+02
3.08500e+07,3.60000e+03,2.46348e+04,-6.08054e+00,3.71519e+02
3.08500e+07,3.70000e+03,2.46327e+04,-6.07700e+00,3.72792e+02
3.08500e+07,3.80000e+03,2.46306e+04,-6.07349e+00,3.74105e+02
3.08500e+07,3.90000e+03,2.46286e+04,-6.07000e+00,3.75457e+02
3.08500e+07,4.00000e+03,2.46265e+04,-6.06653e+00,3.76845e+02
3.08500e+07,4.10000e+03,2.46243e+04,-6.06307e+00,3.78268e+02
3.08500e+07,4.20000e+03,2.46222e+04,-6.05964e+00,3.79727e+02
3.08500e+07,4.30000e+03,2.46200e+04,-6.05621e+00,3.81218e+02
3.08500e+07,4.40000e+03,2.46179e+04,-6.05281e+00,3.82742e+02
3.08500e+07,4.50000e+03,2.46157e+04,-6.04942e+00,3.84296e+02
3.08500e+07,4.60000e+03,2.46135e+04,-6.04605e+00,3.85880e+02
3.08500e+07,4.70000e+03,2.46113e+04,-6.04268e+00,3.87493e+02
3.08500e+07,4.80000e+03,2.46090e+04,-6.03934e+00,3.89133e+02
3.08500e+07,4.90000e+03,2.46068e+04,-6.03601e+00,3.90800e+02
3.08500e+07,5.00000e+03,2.46045e+04,-6.03270e+00,3.92491e+02
3.08500e+07,5.10000e+03,2.46022e+04,-6.02940e+00,3.94207e+02
3.08500e+07,5.20000e+03,2.45999e+04,-6.02611e+00,3.95946e+02
3.08500e+07,5.30000e+03,2.45976e+04,-6.02285e+00,3.97707e+02
3.08500e+07,5.40000e+03,2.45952e+04,-6.01959e+00,3.99489e+02
3.08500e+07,5.50000e+03,2.45929e+04,-6.01636e+00,4.01291e+02
3.08500e+07,5.60000e+03,2.45905e+04,-6.01314e+00,4.03113e+02
3.08500e+07,5.70000e+03,2.45881e+04,-6.00994e+00,4.04952e+02
3.08500e+07,5.80000e+03,2.45857e+04,-6.00676e+00,4.06808e+02
3.08500e+07,5.90000e+03,2.45832e+04,-6.00359e+00,4.08680e+02
3.08500e+07,6.00000e+03,2.45808e+04,-6.00044e+00,4.10568e+02
3.08500e+07,6.10000e+03,2.45783e+04,-5.99731e+00,4.12470e+02
3.08500e+07,6.20000e+03,2.45759e+04,-5.99420e+00,4.14385e+02
3.08500e+07,6.30000e+03,2.45734e+04,-5.99111e+00,4.16313e+02
3.08500e+07,6.40000e+03,2.45708e+04,-5.98804e+00,4.18253e+02
3.08500e+07,6.50000e+03,2.45683e+04,-5.98499e+00,4.20204e+02
3.08500e+07,6.60000e+03,2.45658e+04,-5.98196e+00,4.22165e+02
3.08500e+07,6.70000e+03,2.45632e+04,-5.97895e+00,4.24135e+02
3.08500e+07,6.80000e+03,2.45606e+04,-5.97596e+00,4.26114e+02
3.08500e+07,6.90000e+03,2.45580e+04,-5.97299e+00,4.28100e+02
3.08500e+07,7.00000e+03,2.45554e+04,-5.97004e+00,4.30094e+02
3.08500e+07,7.10000e+03,2.45527e+04,-5.96712e+00,4.32094e+02
3.08500e+07,7.20000e+03,2.45501e+04,-5.96422e+00,4.34100e+02
3.08500e+07,7.30000e+03,2.45474e+04,-5.96134e+00,4.36111e+02
3.08500e+07,7.40000e+03,2.45447e+04,-5.95848e+00,4.38127e+02
3.08500e+07,7.50000e+03,2.45420e+04,-5.95564e+00,4.40146e+02
3.08500e+07,7.60000e+03,2.45393e+04,-5.95283e+00,4.42169e+02
3.08500e+07,7.70000e+03,2.45365e+04,-5.95004e+00,4.44194e+02
