# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
1.466000000000000000e+08,6.900000000000000000e+03,3.853541879671935749e+04,-6.629455154365453851e+00,3.636099647997382931e+02
1.466000000000000000e+08,7.000000000000000000e+03,3.853451257689500926e+04,-6.627783927275133991e+00,3.645297255650336297e+02
1.466000000000000000e+08,7.100000000000000000e+03,3.853360288484131161e+04,-6.626117539318391536e+00,3.654580494363682419e+02
1.466000000000000000e+08,7.200000000000000000e+03,3.853268971031912224e+04,-6.624445442501281534e+00,3.663947765651273585e+02
1.466000000000000000e+08,7.300000000000000000e+03,3.853177304264805571e+04,-6.622778822444615798e+00,3.673397237013481345e+02
1.466000000000000000e+08,7.400000000000000000e+03,3.853085287106122996e+04,-6.621109628429407756e+00,3.682927326660006884e+02
1.466000000000000000e+08,7.500000000000000000e+03,3.852992918452167214e+04,-6.619444592018003171e+00,3.692536291679426768e+02
1.466000000000000000e+08,7.600000000000000000e+03,3.852900197191310872e+04,-6.617781133414674777e+00,3.702222522051740725e+02
1.466000000000000000e+08,7.700000000000000000e+03,3.852807122181685554e+04,-6.616117013767616406e+00,3.711984427956619470e+02
1.466000000000000000e+08,7.800000000000000000e+03,3.852713692295990768e+04,-6.614454584357985389e+00,3.721820370939766462e+02
1.466000000000000000e+08,7.900000000000000000e+03,3.852619906376277504e+04,-6.612794361678573374e+00,3.731728753856980347e+02
1.466000000000000000e+08,8.000000000000000000e+03,3.852525763262744294e+04,-6.611134894190746181e+00,3.741708038107572065e+02
1.466000000000000000e+08,8.100000000000000000e+03,3.852431261798390187e+04,-6.609475115757347474e+00,3.751756682731621595e+02
1.466000000000000000e+08,8.200000000000000000e+03,3.852336400825476449e+04,-6.607814795398819996e+00,3.761873162518680260e+02
1.466000000000000000e+08,8.300000000000000000e+03,3.852241179197338352e+04,-6.606152719349308811e+00,3.772055981456812788e+02
1.466000000000000000e+08,8.400000000000000000e+03,3.852145595726648025e+04,-6.604498399002481257e+00,3.782303490937770789e+02
1.466000000000000000e+08,8.500000000000000000e+03,3.852049649286042404e+04,-6.602838315231174704e+00,3.792614417262614666e+02
1.466000000000000000e+08,8.600000000000000000e+03,3.851953338717273436e+04,-6.601187720534684722e+00,3.802987056388406586e+02
1.466000000000000000e+08,8.700000000000000000e+03,3.851856662886600679e+04,-6.599531692174897657e+00,3.813420189863841188e+02
1.466000000000000000e+08,8.800000000000000000e+03,3.851759620669866854e+04,-6.597879237653808460e+00,3.823912248587486147e+02
1.466000000000000000e+08,8.900000000000000000e+03,3.851662210933871393e+04,-6.596227559563820009e+00,3.834461844970883817e+02
1.466000000000000000e+08,9.000000000000000000e+03,3.851564432588232012e+04,-6.594576318261102799e+00,3.845067589576741511e+02
1.466000000000000000e+08,9.100000000000000000e+03,3.851466284528913093e+04,-6.592926685764694206e+00,3.855728066869314148e+02
1.466000000000000000e+08,9.200000000000000000e+03,3.851367765675888950e+04,-6.591278636795341761e+00,3.866441908144122976e+02
1.466000000000000000e+08,9.300000000000000000e+03,3.851268874974292703e+04,-6.589631826183429020e+00,3.877207766011795798e+02
1.466000000000000000e+08,9.400000000000000000e+03,3.851169611377691763e+04,-6.587985814033848975e+00,3.888024290337202160e+02
1.466000000000000000e+08,9.500000000000000000e+03,3.851069973838748410e+04,-6.586341426412272604e+00,3.898890150006565136e+02
1.466000000000000000e+08,9.600000000000000000e+03,3.850969961359593435e+04,-6.584702357019830643e+00,3.909803951394331989e+02
1.466000000000000000e+08,9.700000000000000000e+03,3.850869572955821786e+04,-6.583061994360165592e+00,3.920764518986360372e+02
1.466000000000000000e+08,9.800000000000000000e+03,3.850768807643528271e+04,-6.581424192477360435e+00,3.931770501940742975e+02
1.466000000000000000e+08,9.900000000000000000e+03,3.850667664470791351e+04,-6.579787684881910792e+00,3.942820642609736410e+02
1.466000000000000000e+08,1.000000000000000000e+04,3.850566142509587371e+04,-6.578153088938773152e+00,3.953913676936874708e+02
1.466000000000000000e+08,1.010000000000000000e+04,3.850464240853225783e+04,-6.576522851038859585e+00,3.965048306521291579e+02
1.466000000000000000e+08,1.020000000000000000e+04,3.850361958616603079e+04,-6.574889746002168245e+00,3.976223457682267508e+02
1.466000000000000000e+08,1.030000000000000000e+04,3.850259294928386225e+04,-6.573263394270311366e+00,3.987437709723059811e+02
1.466000000000000000e+08,1.040000000000000000e+04,3.850156248952740862e+04,-6.571639571726496598e+00,3.998689938431305677e+02
1.466000000000000000e+08,1.050000000000000000e+04,3.850052819886651560e+04,-6.570019094574375274e+00,4.009978942892262808e+02
1.466000000000000000e+08,1.060000000000000000e+04,3.849949006915623613e+04,-6.568399004385192086e+00,4.021303622737551109e+02
1.466000000000000000e+08,1.070000000000000000e+04,3.849844809291829006e+04,-6.566784092626134495e+00,4.032662698660886917e+02
1.466000000000000000e+08,1.080000000000000000e+04,3.849740226263592194e+04,-6.565170573204468063e+00,4.044055103102236330e+02
1.466000000000000000e+08,1.090000000000000000e+04,3.849635257119443122e+04,-6.563558030025751222e+00,4.055479730195696675e+02
1.466000000000000000e+08,1.100000000000000000e+04,3.849529901175154373e+04,-6.561951408120756390e+00,4.066935330895313427e+02
1.466000000000000000e+08,1.110000000000000000e+04,3.849424157747895515e+04,-6.560346212873392702e+00,4.078420899406031594e+02
1.466000000000000000e+08,1.120000000000000000e+04,3.849318026219798776e+04,-6.558746653304103447e+00,4.089935242460203426e+02
1.466000000000000000e+08,1.130000000000000000e+04,3.849211505963740638e+04,-6.557146419521991731e+00,4.101477432077434742e+02
1.466000000000000000e+08,1.140000000000000000e+04,3.849104596404205950e+04,-6.555553090180804787e+00,4.113046216914286219e+02
1.466000000000000000e+08,1.150000000000000000e+04,3.848997296974946221e+04,-6.553960529175088645e+00,4.124640689090583692e+02
1.466000000000000000e+08,1.160000000000000000e+04,3.848889607142723253e+04,-6.552374379965840490e+00,4.136259657756372121e+02
1.476000000000000000e+08,1.700000000000000000e+03,3.865374821571035864e+04,-6.747854287054065203e+00,3.325945569305374079e+02
1.476000000000000000e+08,1.800000000000000000e+03,3.865305372927355347e+04,-6.743253799444492991e+00,3.327802168909887541e+02
1.476000000000000000e+08,1.900000000000000000e+03,3.865235213403899979e+04,-6.738984331343091050e+00,3.329838717525052516e+02
1.476000000000000000e+08,2.000000000000000000e+03,3.865164384341777622e+04,-6.734980993335249799e+00,3.332058880511769416e+02
1.476000000000000000e+08,2.100000000000000000e+03,3.865092922125547193e+04,-6.731230950220005838e+00,3.334464876952623058e+02
1.476000000000000000e+08,2.200000000000000000e+03,3.865020858933578711e+04,-6.727689178590131824e+00,3.337057930878443699e+02
1.476000000000000000e+08,2.300000000000000000e+03,3.864948223297188088e+04,-6.724341860151750616e+00,3.339838357892295448e+02
1.476000000000000000e+08,2.400000000000000000e+03,3.864875040630889998e+04,-6.721155752646196468e+00,3.342805856322681848e+02
1.476000000000000000e+08,2.500000000000000000e+03,3.864801333602251543e+04,-6.718119121046316700e+00,3.345959543792636168e+02
1.476000000000000000e+08,2.600000000000000000e+03,3.864727122509258334e+04,-6.715215511039530405e+00,3.349298132959611962e+02
1.476000000000000000e+08,2.700000000000000000e+03,3.864652425523227430e+04,-6.712425238236893854e+00,3.352820016572511577e+02
1.476000000000000000e+08,2.800000000000000000e+03,3.864577258989587426e+04,-6.709750074348886706e+00,3.356523263715560006e+02
1.476000000000000000e+08,2.900000000000000000e+03,3.864501637573428889e+04,-6.707170659995327355e+00,3.360405802962576445e+02
1.476000000000000000e+08,3.000000000000000000e+03,3.864425574500850053e+04,-6.704670129243631926e+00,3.364465407001809467e+02
1.476000000000000000e+08,3.100000000000000000e+03,3.864349081670633313e+04,-6.702259846381268815e+00,3.368699627762726436e+02
1.476000000000000000e+08,3.200000000000000000e+03,3.864272169813363143e+04,-6.699912977295825023e+00,3.373106066770099574e+02
1.476000000000000000e+08,3.300000000000000000e+03,3.864194848625228042e+04,-6.697629866092804640e+00,3.377682162689831102e+02
1.476000000000000000e+08,3.400000000000000000e+03,3.864117126797667879e+04,-6.695405145629518273e+00,3.382425334845080442e+02
1.476000000000000000e+08,3.500000000000000000e+03,3.864039012217710842e+04,-6.693233704396392092e+00,3.387332969670032412e+02
1.476000000000000000e+08,3.600000000000000000e+03,3.863960511956883420e+04,-6.691109733302736728e+00,3.392402443494274280e+02
1.476000000000000000e+08,3.700000000000000000e+03,3.863881632393602922e+04,-6.689025018004414846e+00,3.397631145911992689e+02
1.476000000000000000e+08,3.800000000000000000e+03,3.863802379253000981e+04,-6.686985075885303331e+00,3.403016402413260835e+02
1.476000000000000000e+08,3.900000000000000000e+03,3.863722757693963649e+04,-6.684979715942556133e+00,3.408555630398677181e+02
1.476000000000000000e+08,4.000000000000000000e+03,3.863642772315866750e+04,-6.683007295802569026e+00,3.414246221939572479e+02
1.476000000000000000e+08,4.100000000000000000e+03,3.863562427233599010e+04,-6.681065862807749056e+00,3.420085592219012938e+02
1.476000000000000000e+08,4.200000000000000000e+03,3.863481726126269496e+04,-6.679145967402639883e+00,3.426071221859499474e+02
1.476000000000000000e+08,4.300000000000000000e+03,3.863400672249470517e+04,-6.677255533742811444e+00,3.432200533608234991e+02
1.476000000000000000e+08,4.400000000000000000e+03,3.863319268483111227e+04,-6.675386612696970978e+00,3.438471057054890707e+02
1.476000000000000000e+08,4.500000000000000000e+03,3.863237517365680833e+04,-6.673540639134222019e+00,3.444880307548269229e+02
1.476000000000000000e+08,4.600000000000000000e+03,3.863155421118661616e+04,-6.671709444955284063e+00,3.451425889600607775e+02
1.476000000000000000e+08,4.700000000000000000e+03,3.863072981659701327e+04,-6.669897923449919830e+00,3.458105362246396908e+02
1.476000000000000000e+08,4.800000000000000000e+03,3.862990200654648652e+04,-6.668100784781544554e+00,3.464916381078537029e+02
1.476000000000000000e+08,4.900000000000000000e+03,3.862907079491022887e+04,-6.666319490797133263e+00,3.471856594830314862e+02
1.476000000000000000e+08,5.000000000000000000e+03,3.862823619364212936e+04,-6.664548953005140497e+00,3.478923726159055150e+02
1.476000000000000000e+08,5.100000000000000000e+03,3.862739821234777628e+04,-6.662787205088317677e+00,3.486115514204922192e+02
1.476000000000000000e+08,5.200000000000000000e+03,3.862655685868367436e+04,-6.661038189774401985e+00,3.493429692449146842e+02
1.476000000000000000e+08,5.300000000000000000e+03,3.862571213868903578e+04,-6.659298337632256093e+00,3.500864072551779600e+02
1.476000000000000000e+08,5.400000000000000000e+03,3.862486405645646300e+04,-6.657571912687589410e+00,3.508416442944666187e+02
1.476000000000000000e+08,5.500000000000000000e+03,3.862401261491759942e+04,-6.655843439782715976e+00,3.516084786496728611e+02
1.476000000000000000e+08,5.600000000000000000e+03,3.862315781538098236e+04,-6.654131038576264423e+00,3.523866838393373087e+02
1.476000000000000000e+08,5.700000000000000000e+03,3.862229965771223215e+04,-6.652420436375164670e+00,3.531760633651566081e+02
1.476000000000000000e+08,5.800000000000000000e+03,3.862143814094658592e+04,-6.650716177191212886e+00,3.539764078112210086e+02
1.476000000000000000e+08,5.900000000000000000e+03,3.862057326283196016e+04,-6.649021476192003455e+00,3.547875118814794178e+02
1.476000000000000000e+08,6.000000000000000000e+03,3.861970502006431343e+04,-6.647325811478248525e+00,3.556091852668218394e+02
1.476000000000000000e+08,6.100000000000000000e+03,3.861883340847775253e+04,-6.645637842588187461e+00,3.564412232634925886e+02
1.476000000000000000e+08,6.200000000000000000e+03,3.861795842314293259e+04,-6.643953971200250663e+00,3.572834344593860578e+02
1.476000000000000000e+08,6.300000000000000000e+03,3.861708005809555470e+04,-6.642271134897054452e+00,3.581356305526051642e+02
1.476000000000000000e+08,6.400000000000000000e+03,3.861619830703482876e+04,-6.640589516179183249e+00,3.589976228263562348e+02
1.476000000000000000e+08,6.500000000000000000e+03,3.861531316258738661e+04,-6.638913771817748000e+00,3.598692191913502256e+02
1.476000000000000000e+08,6.600000000000000000e+03,3.861442461719847051e+04,-6.637233726443401594e+00,3.607502464888434588e+02
1.476000000000000000e+08,6.700000000000000000e+03,3.861353266265107959e+04,-6.635568748687551199e+00,3.616405021079394260e+02
1.476000000000000000e+08,6.800000000000000000e+03,3.861263729000734020e+04,-6.633896903324102645e+00,3.625398302107037694e+02
1.476000000000000000e+08,6.900000000000000000e+03,3.861173849029056873e+04,-6.632225447888450809e+00,3.634480457289719197e+02
1.476000000000000000e+08,7.000000000000000000e+03,3.861083625372179085e+04,-6.630563235227050711e+00,3.643649634857717388e+02
1.476000000000000000e+08,7.100000000000000000e+03,3.860993057058281556e+04,-6.628896582101183377e+00,3.652904257237929642e+02
1.476000000000000000e+08,7.200000000000000000e+03,3.860902143063047697e+04,-6.627233989102830236e+00,3.662242529737266068e+02
1.476000000000000000e+08,7.300000000000000000e+03,3.860810882333017798e+04,-6.625569626273603241e+00,3.671662827505138580e+02
1.476000000000000000e+08,7.400000000000000000e+03,3.860719273804981640e+04,-6.623907843624801117e+00,3.681163425611440516e+02
1.476000000000000000e+08,7.500000000000000000e+03,3.860627316376679664e+04,-6.622247216530836589e+00,3.690742694412711558e+02
1.476000000000000000e+08,7.600000000000000000e+03,3.860535008956320962e+04,-6.620585552094386372e+00,3.700399035283501235e+02
1.476000000000000000e+08,7.700000000000000000e+03,3.860442350417201669e+04,-6.618927955846647393e+00,3.710130769686172130e+02
1.476000000000000000e+08,7.800000000000000000e+03,3.860349339613459597e+04,-6.617270855960967424e+00,3.719936354237443652e+02
1.476000000000000000e+08,7.900000000000000000e+03,3.860255975424934877e+04,-6.615612757537076227e+00,3.729814235516583381e+02
1.476000000000000000e+08,8.000000000000000000e+03,3.860162256695541146e+04,-6.613957050317516462e+00,3.739762803238701849e+02
1.476000000000000000e+08,8.100000000000000000e+03,3.860068182265393261e+04,-6.612301822595646250e+00,3.749780547582178656e+02
1.476000000000000000e+08,8.200000000000000000e+03,3.859973751003514190e+04,-6.610648173483424372e+00,3.759865940219020217e+02
1.476000000000000000e+08,8.300000000000000000e+03,3.859878961739077931e+04,-6.608993826016553719e+00,3.770017493136719509e+02
1.476000000000000000e+08,8.400000000000000000e+03,3.859783813324491348e+04,-6.607338297873648791e+00,3.780233743457009723e+02
1.476000000000000000e+08,8.500000000000000000e+03,3.859688304626018362e+04,-6.605689108353251626e+00,3.790513088507680095e+02
1.476000000000000000e+08,8.600000000000000000e+03,3.859592434493840119e+04,-6.604038907698335237e+00,3.800854188938121183e+02
1.476000000000000000e+08,8.700000000000000000e+03,3.859496201802106225e+04,-6.602387027951521326e+00,3.811255617405656722e+02
1.476000000000000000e+08,8.800000000000000000e+03,3.859399605409786454e+04,-6.600739894549954023e+00,3.821715841021114670e+02
1.476000000000000000e+08,8.900000000000000000e+03,3.859302644230682927e+04,-6.599092560317240341e+00,3.832233542868862060e+02
1.476000000000000000e+08,9.000000000000000000e+03,3.859205317138892860e+04,-6.597449961495278181e+00,3.842807230373402376e+02
1.476000000000000000e+08,9.100000000000000000e+03,3.859107623061610502e+04,-6.595799540117494253e+00,3.853435747533105200e+02
1.476000000000000000e+08,9.200000000000000000e+03,3.859009560911312292e+04,-6.594158671171380881e+00,3.864117423242547034e+02
1.476000000000000000e+08,9.300000000000000000e+03,3.858911129631738731e+04,-6.592517090985777983e+00,3.874851093161047970e+02
1.476000000000000000e+08,9.400000000000000000e+03,3.858812328185177466e+04,-6.590876172463610239e+00,3.885635400279787177e+02
1.476000000000000000e+08,9.500000000000000000e+03,3.858713155543682660e+04,-6.589237043488517465e+00,3.896468997009250756e+02
1.476000000000000000e+08,9.600000000000000000e+03,3.858613610685255844e+04,-6.587598898233707700e+00,3.907350594106644621e+02
1.476000000000000000e+08,9.700000000000000000e+03,3.858513692633004393e+04,-6.585964955798524478e+00,3.918278842789283090e+02
1.476000000000000000e+08,9.800000000000000000e+03,3.858413400414060015e+04,-6.584329310519160039e+00,3.929252574721579663e+02
1.476000000000000000e+08,9.900000000000000000e+03,3.858312733066800138e+04,-6.582700403675184830e+00,3.940270355066576258e+02
1.476000000000000000e+08,1.000000000000000000e+04,3.858211689675872913e+04,-6.581068091005177756e+00,3.951331150247276582e+02
1.476000000000000000e+08,1.010000000000000000e+04,3.858110269326626440e+04,-6.579438757153925899e+00,3.962433588662506736e+02
1.476000000000000000e+08,1.020000000000000000e+04,3.858008471131954138e+04,-6.577817442116399960e+00,3.973576336398472222e+02
1.476000000000000000e+08,1.030000000000000000e+04,3.857906294225670717e+04,-6.576194764427336636e+00,3.984758390494565674e+02
1.476000000000000000e+08,1.040000000000000000e+04,3.857803737775284389e+04,-6.574573176468487823e+00,3.995978503358097669e+02
1.476000000000000000e+08,1.050000000000000000e+04,3.857700800961131608e+04,-6.572956686461933984e+00,4.007235402069813972e+02
1.476000000000000000e+08,1.060000000000000000e+04,3.857597482981348003e+04,-6.571338096520914718e+00,4.018528079133515689e+02
1.476000000000000000e+08,1.070000000000000000e+04,3.857493783073958184e+04,-6.569727255044931269e+00,4.029855171583632796e+02
1.476000000000000000e+08,1.080000000000000000e+04,3.857389700502734195e+04,-6.568114318396560236e+00,4.041215735658205404e+02
1.476000000000000000e+08,1.090000000000000000e+04,3.857285234533221228e+04,-6.566509867781823218e+00,4.052608414641671288e+02
1.476000000000000000e+08,1.100000000000000000e+04,3.857180384483056696e+04,-6.564903007215325381e+00,4.064032358020594984e+02
1.476000000000000000e+08,1.110000000000000000e+04,3.857075149681193579e+04,-6.563306140889581641e+00,4.075486158253933695e+02
1.476000000000000000e+08,1.120000000000000000e+04,3.856969529488416447e+04,-6.561705232151532563e+00,4.086969062764324008e+02
1.476000000000000000e+08,1.130000000000000000e+04,3.856863523277124477e+04,-6.560112836882902698e+00,4.098479693308977971e+02
1.476000000000000000e+08,1.140000000000000000e+04,3.856757130463325302e+04,-6.558519604387628377e+00,4.110017224076119646e+02
1.476000000000000000e+08,1.150000000000000000e+04,3.856650350493048609e+04,-6.556932909115931629e+00,4.121580406233607619e+02
1.476000000000000000e+08,1.160000000000000000e+04,3.856543182811313454e+04,-6.555346906783216632e+00,4.133168370983165119e+02
1.486000000000000000e+08,1.700000000000000000e+03,3.872953168821840518e+04,-6.750410678176353763e+00,3.325084380354679752e+02
1.486000000000000000e+08,1.800000000000000000e+03,3.872883992775956722e+04,-6.745817840720630620e+00,3.326946744921346522e+02
1.486000000000000000e+08,1.900000000000000000e+03,3.872814108837513777e+04,-6.741539703717525533e+00,3.328987982486390820e+02
1.486000000000000000e+08,2.000000000000000000e+03,3.872743558189330361e+04,-6.737547536198126963e+00,3.331211720348334779e+02
1.486000000000000000e+08,2.100000000000000000e+03,3.872672377125321509e+04,-6.733793078814020561e+00,3.333620271643762294e+02
1.486000000000000000e+08,2.200000000000000000e+03,3.872600597701640072e+04,-6.730256127753116324e+00,3.336214834845756059e+02
1.486000000000000000e+08,2.300000000000000000e+03,3.872528248402399913e+04,-6.726901059483240353e+00,3.338995800887774976e+02
1.486000000000000000e+08,2.400000000000000000e+03,3.872455354540474218e+04,-6.723726457863091532e+00,3.341962809642104730e+02
1.486000000000000000e+08,2.500000000000000000e+03,3.872381938738351892e+04,-6.720692569435056107e+00,3.345115073958875200e+02
1.486000000000000000e+08,2.600000000000000000e+03,3.872308021229721635e+04,-6.717785856811932632e+00,3.348451319136506754e+02
1.486000000000000000e+08,2.700000000000000000e+03,3.872233620154464006e+04,-6.715005393362170949e+00,3.351969905866845352e+02
1.486000000000000000e+08,2.800000000000000000e+03,3.872158751800486061e+04,-6.712329497288870961e+00,3.355668989023718609e+02
1.486000000000000000e+08,2.900000000000000000e+03,3.872083430809125275e+04,-6.709753229180713596e+00,3.359546478719539664e+02
1.486000000000000000e+08,3.000000000000000000e+03,3.872007670392512955e+04,-6.707255838036822126e+00,3.363600171422105518e+02
1.486000000000000000e+08,3.100000000000000000e+03,3.871931482421101100e+04,-6.704846841829046333e+00,3.367827649144592215e+02
1.486000000000000000e+08,3.200000000000000000e+03,3.871854877606263472e+04,-6.702505225705834846e+00,3.372226505087951409e+02
1.486000000000000000e+08,3.300000000000000000e+03,3.871777865621798264e+04,-6.700224323238142432e+00,3.376794223360167848e+02
1.486000000000000000e+08,3.400000000000000000e+03,3.871700455165074527e+04,-6.697996321161128641e+00,3.381528249495542582e+02
1.486000000000000000e+08,3.500000000000000000e+03,3.871622654097851046e+04,-6.695830460518529037e+00,3.386425931605323854e+02
1.486000000000000000e+08,3.600000000000000000e+03,3.871544469500105333e+04,-6.693711333122371876e+00,3.391484698704957736e+02
1.486000000000000000e+08,3.700000000000000000e+03,3.871465907735484507e+04,-6.691636755198759445e+00,3.396701924671907591e+02
1.486000000000000000e+08,3.800000000000000000e+03,3.871386974561231909e+04,-6.689594325151575482e+00,3.402075042239922595e+02
1.486000000000000000e+08,3.900000000000000000e+03,3.871307675087169628e+04,-6.687595178390979278e+00,3.407601377528702074e+02
1.486000000000000000e+08,4.000000000000000000e+03,3.871228013954775088e+04,-6.685626339503428994e+00,3.413278394555391060e+02
1.486000000000000000e+08,4.100000000000000000e+03,3.871147995261952019e+04,-6.683688181225582170e+00,3.419103511102857169e+02
1.486000000000000000e+08,4.200000000000000000e+03,3.871067622702869267e+04,-6.681772861178306933e+00,3.425074216460315029e+02
1.486000000000000000e+08,4.300000000000000000e+03,3.870986899545914639e+04,-6.679888099088906017e+00,3.431187944535514589e+02
1.486000000000000000e+08,4.400000000000000000e+03,3.870905828682281572e+04,-6.678023117795893526e+00,3.437442259692858784e+02
1.486000000000000000e+08,4.500000000000000000e+03,3.870824412641234812e+04,-6.676176423336969812e+00,3.443834709117372199e+02
1.486000000000000000e+08,4.600000000000000000e+03,3.870742653659330244e+04,-6.674355582811631216e+00,3.450362812013848384e+02
1.486000000000000000e+08,4.700000000000000000e+03,3.870660553682545287e+04,-6.672545036334870616e+00,3.457024274080889086e+02
1.486000000000000000e+08,4.800000000000000000e+03,3.870578114356660808e+04,-6.670750851220661026e+00,3.463816687986117699e+02
1.486000000000000000e+08,4.900000000000000000e+03,3.870495337116742303e+04,-6.668971820190783717e+00,3.470737735105051911e+02
1.486000000000000000e+08,5.000000000000000000e+03,3.870412223142740550e+04,-6.667204342120371052e+00,3.477785143305115980e+02
1.486000000000000000e+08,5.100000000000000000e+03,3.870328773418501805e+04,-6.665453732141012999e+00,3.484956613996345141e+02
1.486000000000000000e+08,5.200000000000000000e+03,3.870244988729630131e+04,-6.663706370283335900e+00,3.492250016656307707e+02
1.486000000000000000e+08,5.300000000000000000e+03,3.870160869684109639e+04,-6.661977088920663981e+00,3.499663041238713390e+02
1.486000000000000000e+08,5.400000000000000000e+03,3.870076416715415689e+04,-6.660247147855547389e+00,3.507193668764620043e+02
1.486000000000000000e+08,5.500000000000000000e+03,3.869991630118342437e+04,-6.658533443103997307e+00,3.514839640471717530e+02
1.486000000000000000e+08,5.600000000000000000e+03,3.869906510027794138e+04,-6.656819950715864742e+00,3.522598972647402320e+02
1.486000000000000000e+08,5.700000000000000000e+03,3.869821056486089219e+04,-6.655114727088774274e+00,3.530469537126670616e+02
1.486000000000000000e+08,5.800000000000000000e+03,3.869735269369339949e+04,-6.653415848195027849e+00,3.538449309513506478e+02
1.486000000000000000e+08,5.900000000000000000e+03,3.869649148478495772e+04,-6.651724587805586175e+00,3.546536256623967915e+02
1.486000000000000000e+08,6.000000000000000000e+03,3.869562693502802722e+04,-6.650032415606686342e+00,3.554728474654395427e+02
1.486000000000000000e+08,6.100000000000000000e+03,3.869475904042203911e+04,-6.648349601365457495e+00,3.563023923830302238e+02
1.486000000000000000e+08,6.200000000000000000e+03,3.869388779598635301e+04,-6.646667211531807062e+00,3.571420743629051344e+02
1.486000000000000000e+08,6.300000000000000000e+03,3.869301319610325299e+04,-6.644990447318654070e+00,3.579916986967737671e+02
1.486000000000000000e+08,6.400000000000000000e+03,3.869213523446016916e+04,-6.643313912528198806e+00,3.588510824783667772e+02
1.486000000000000000e+08,6.500000000000000000e+03,3.869125390400903416e+04,-6.641643336028606015e+00,3.597200353067857463e+02
1.486000000000000000e+08,6.600000000000000000e+03,3.869036919713687530e+04,-6.639976216915447260e+00,3.605983758652222946e+02
1.486000000000000000e+08,6.700000000000000000e+03,3.868948110571481084e+04,-6.638307579521656621e+00,3.614859293232184427e+02
1.486000000000000000e+08,6.800000000000000000e+03,3.868858962114073802e+04,-6.636642976583540410e+00,3.623825110322457590e+02
1.486000000000000000e+08,6.900000000000000000e+03,3.868769473438892601e+04,-6.634980909893801737e+00,3.632879470160656865e+02
1.486000000000000000e+08,7.000000000000000000e+03,3.868679643598724215e+04,-6.633316682451933843e+00,3.642020682745664431e+02
1.486000000000000000e+08,7.100000000000000000e+03,3.868589471618622338e+04,-6.631655301466506280e+00,3.651246980768056574e+02
1.486000000000000000e+08,7.200000000000000000e+03,3.868498956484159862e+04,-6.629995590887928891e+00,3.660556670656859524e+02
1.486000000000000000e+08,7.300000000000000000e+03,3.868408097159993486e+04,-6.628343187277862647e+00,3.669948019000153181e+02
1.486000000000000000e+08,7.400000000000000000e+03,3.868316892590938369e+04,-6.626684728521046175e+00,3.679419519404200400e+02
1.486000000000000000e+08,7.500000000000000000e+03,3.868225341690316418e+04,-6.625027246252897406e+00,3.688969460719274593e+02
1.486000000000000000e+08,7.600000000000000000e+03,3.868133443368723965e+04,-6.623374479816825477e+00,3.698596166164302304e+02
1.486000000000000000e+08,7.700000000000000000e+03,3.868041196507836139e+04,-6.621719680872981684e+00,3.708298134468914213e+02
1.486000000000000000e+08,7.800000000000000000e+03,3.867948599989293143e+04,-6.620067249815831723e+00,3.718073717110240750e+02
1.486000000000000000e+08,7.900000000000000000e+03,3.867855652678951446e+04,-6.618411774687061211e+00,3.727921430402492433e+02
1.486000000000000000e+08,8.000000000000000000e+03,3.867762353435417754e+04,-6.616761198740809036e+00,3.737839612430482816e+02
1.486000000000000000e+08,8.100000000000000000e+03,3.867668701125871303e+04,-6.615109129914596764e+00,3.747826833122621224e+02
1.486000000000000000e+08,8.200000000000000000e+03,3.867574694605926925e+04,-6.613461154184985702e+00,3.757881493927123984e+02
1.486000000000000000e+08,8.300000000000000000e+03,3.867480332717970305e+04,-6.611811489174695744e+00,3.768002184161741184e+02
1.486000000000000000e+08,8.400000000000000000e+03,3.867385614321141475e+04,-6.610165342343114148e+00,3.778187347732534818e+02
1.486000000000000000e+08,8.500000000000000000e+03,3.867290538295631268e+04,-6.608518691511305221e+00,3.788435586663525783e+02
1.486000000000000000e+08,8.600000000000000000e+03,3.867195103482210834e+04,-6.606868918088150799e+00,3.798745494641536311e+02
1.486000000000000000e+08,8.700000000000000000e+03,3.867099308772080258e+04,-6.605227299696096566e+00,3.809115461814216701e+02
1.486000000000000000e+08,8.800000000000000000e+03,3.867003153042434860e+04,-6.603581751754971307e+00,3.819544267395942825e+02
1.486000000000000000e+08,8.900000000000000000e+03,3.866906635186364292e+04,-6.601943056083244166e+00,3.830030334870137381e+02
1.486000000000000000e+08,9.000000000000000000e+03,3.866809754094880191e+04,-6.600297288227568338e+00,3.840572510900302063e+02
1.486000000000000000e+08,9.100000000000000000e+03,3.866712508708616951e+04,-6.598656942623606803e+00,3.851169215494148261e+02
1.486000000000000000e+08,9.200000000000000000e+03,3.866614897934527835e+04,-6.597017992168643374e+00,3.861819158770308604e+02
1.486000000000000000e+08,9.300000000000000000e+03,3.866516920715104789e+04,-6.595379978316596059e+00,3.872521009716244293e+02
1.486000000000000000e+08,9.400000000000000000e+03,3.866418576024562935e+04,-6.593744007063873092e+00,3.883273431662628354e+02
1.486000000000000000e+08,9.500000000000000000e+03,3.866319862822295545e+04,-6.592111865154918426e+00,3.894075072469554470e+02
1.486000000000000000e+08,9.600000000000000000e+03,3.866220780117539107e+04,-6.590478928198087338e+00,3.904924710549493057e+02
