# Depth_km,Radius_km,Mass_Me,Density_g_cc,Pressure_GPa,Temperature_K,Gravity_m_s-2,c2c_ss,ferropericlase,perovskite,plagioclase,spinel,olivine,wadslyite,ringwoodite,orthopyroxene,clinopyroxene,akimotoite,garnet,postperovskite,kyanite,nephaline,coesite,seiferite,quartz,stishovite,cf,ca-perovskite,cfs,fmaj,Fe
4125.30746,2977.32637,0.24699,12.33819,223.53729,2954.04211,11.05866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4121.18565,2981.44818,0.24794,12.33111,222.97477,2951.62525,11.07068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4117.07285,2985.56098,0.24889,12.32404,222.41319,2949.20893,11.08266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4112.96901,2989.66482,0.24984,12.31699,221.85255,2946.79316,11.09460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4108.87406,2993.75977,0.25079,12.30996,221.29285,2944.37797,11.10650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4104.78796,2997.84587,0.25174,12.30294,220.73407,2941.96341,11.11836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4100.71065,3001.92318,0.25269,12.29594,220.17622,2939.54950,11.13018,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4096.64206,3005.99177,0.25364,12.28887,219.61929,2937.13614,11.14196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4092.58212,3010.05171,0.25459,12.28178,219.06329,2934.72321,11.15370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4088.53077,3014.10306,0.25554,12.27469,218.50819,2932.31068,11.16539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4084.48795,3018.14588,0.25649,12.26763,217.95401,2929.89858,11.17705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4080.45362,3022.18021,0.25744,12.26059,217.40072,2927.48691,11.18867,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4076.42772,3026.20611,0.25839,12.25355,216.84834,2925.07572,11.20025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4072.41021,3030.22362,0.25934,12.24653,216.29686,2922.66501,11.21179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4068.40103,3034.23280,0.26029,12.23952,215.74627,2920.25480,11.22329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4064.40012,3038.23371,0.26124,12.23252,215.19657,2917.84509,11.23476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4060.40744,3042.22639,0.26219,12.22547,214.64775,2915.43582,11.24618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4056.42291,3046.21092,0.26314,12.21839,214.09982,2913.02692,11.25757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4052.44648,3050.18735,0.26409,12.21132,213.55277,2910.61833,11.26892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4048.47810,3054.15573,0.26504,12.20426,213.00659,2908.21006,11.28023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4044.51772,3058.11611,0.26599,12.19721,212.46128,2905.80213,11.29150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4040.56529,3062.06854,0.26694,12.19017,211.91683,2903.39453,11.30274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4036.62076,3066.01307,0.26789,12.18315,211.37325,2900.98729,11.31394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4032.68410,3069.94973,0.26884,12.17614,210.83053,2898.58040,11.32510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4028.75525,3073.87858,0.26979,12.16913,210.28866,2896.17387,11.33623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4024.83416,3077.79967,0.27074,12.16210,209.74765,2893.76765,11.34732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4020.92076,3081.71307,0.27169,12.15501,209.20748,2891.36163,11.35837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4017.01500,3085.61883,0.27264,12.14793,208.66816,2888.95576,11.36939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4013.11685,3089.51698,0.27359,12.14088,208.12968,2886.55010,11.38037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4009.22625,3093.40758,0.27454,12.13383,207.59204,2884.14468,11.39131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4005.34316,3097.29067,0.27549,12.12680,207.05524,2881.73950,11.40222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
4001.46755,3101.16628,0.27644,12.11978,206.51926,2879.33457,11.41309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3997.59936,3105.03447,0.27739,12.11277,205.98412,2876.92994,11.42393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3993.73856,3108.89527,0.27834,12.10577,205.44980,2874.52559,11.43474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3989.88509,3112.74874,0.27929,12.09877,204.91630,2872.12147,11.44551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3986.03891,3116.59492,0.28024,12.09169,204.38361,2869.71747,11.45624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3982.19996,3120.43387,0.28119,12.08461,203.85175,2867.31363,11.46694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3978.36819,3124.26564,0.28214,12.07755,203.32069,2864.90988,11.47761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3974.54356,3128.09027,0.28309,12.07050,202.79044,2862.50626,11.48824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3970.72604,3131.90779,0.28404,12.06346,202.26100,2860.10274,11.49884,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3966.91559,3135.71824,0.28499,12.05643,201.73236,2857.69941,11.50940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,100.00000
3948.24142,3154.39241,0.28849,5.95066,201.73236,2857.69941,11.37353,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3920.36938,3182.26445,0.29199,5.93739,199.85319,2849.52780,11.31290,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3892.91657,3209.71726,0.29549,5.92418,198.01602,2841.48934,11.25559,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3865.86641,3236.76742,0.29899,5.91126,196.21872,2833.57709,11.20138,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3839.20385,3263.42998,0.30249,5.89861,194.45929,2825.78572,11.15006,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3812.91473,3289.71910,0.30599,5.88623,192.73592,2818.11024,11.10144,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3786.98567,3315.64816,0.30949,5.87410,191.04690,2810.54591,11.05536,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3761.40413,3341.22970,0.31299,5.86224,189.39066,2803.08880,11.01166,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3736.15838,3366.47545,0.31649,5.85066,187.76572,2795.73516,10.97019,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3711.23726,3391.39657,0.31999,5.83930,186.17069,2788.48111,10.93082,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3686.63006,3416.00377,0.32349,5.82815,184.60430,2781.32296,10.89344,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3662.32662,3440.30721,0.32699,5.81719,183.06533,2774.25723,10.85791,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3638.31732,3464.31651,0.33050,5.80642,181.55265,2767.28063,10.82415,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3614.59298,3488.04085,0.33400,5.79584,180.06520,2760.39005,10.79205,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3591.14491,3511.48892,0.33750,5.78543,178.60199,2753.58251,10.76151,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3567.96482,3534.66901,0.34100,5.77519,177.16206,2746.85519,10.73246,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3545.04479,3557.58904,0.34450,5.76511,175.74454,2740.20544,10.70482,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3522.37729,3580.25654,0.34800,5.75518,174.34859,2733.63071,10.67851,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3499.95514,3602.67869,0.35150,5.74540,172.97342,2727.12859,10.65346,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3477.77146,3624.86237,0.35500,5.73577,171.61828,2720.69681,10.62962,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3455.81968,3646.81415,0.35850,5.72628,170.28247,2714.33317,10.60691,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3434.09352,3668.54031,0.36200,5.71692,168.96532,2708.03562,10.58528,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3412.58696,3690.04687,0.36550,5.70769,167.66619,2701.80218,10.56469,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3391.29425,3711.33958,0.36900,5.69859,166.38448,2695.63099,10.54507,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3370.20985,3732.42398,0.37250,5.68961,165.11963,2689.52012,10.52639,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3349.32844,3753.30539,0.37600,5.68073,163.87107,2683.46819,10.50859,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3328.64404,3773.98979,0.37950,5.67149,162.63830,2677.47101,10.49165,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3308.14982,3794.48401,0.38301,5.66174,161.42084,2671.52067,10.47549,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3287.84007,3814.79376,0.38651,5.65211,160.21822,2665.61308,10.46009,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3267.71043,3834.92340,0.39001,5.64259,159.02999,2659.74737,10.44541,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3247.75669,3854.87714,0.39351,5.63320,157.85573,2653.92264,10.43141,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3227.97479,3874.65904,0.39701,5.62391,156.69503,2648.13800,10.41807,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3208.36082,3894.27301,0.40051,5.61473,155.54750,2642.39258,10.40536,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3188.91103,3913.72280,0.40401,5.60565,154.41279,2636.68552,10.39326,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3169.62178,3933.01205,0.40751,5.59668,153.29052,2631.01601,10.38173,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3150.48957,3952.14426,0.41101,5.58780,152.18036,2625.38327,10.37075,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3131.51100,3971.12283,0.41451,5.57902,151.08200,2619.78654,10.36031,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3112.68281,3989.95102,0.41801,5.57033,149.99511,2614.22508,10.35037,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3094.00183,4008.63200,0.42151,5.56174,148.91939,2608.69818,10.34092,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3075.46502,4027.16881,0.42501,5.55323,147.85457,2603.20517,10.33194,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3057.06942,4045.56441,0.42851,5.54481,146.80036,2597.74537,10.32342,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3038.81216,4063.82167,0.43201,5.53648,145.75649,2592.31814,10.31532,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3020.69048,4081.94335,0.43551,5.52822,144.72272,2586.92287,10.30765,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
3002.70170,4099.93213,0.43902,5.52005,143.69880,2581.55896,10.30037,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
2984.84322,4117.79061,0.44252,5.51195,142.68449,2576.22582,10.29347,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
2967.11251,4135.52132,0.44602,5.50393,141.67956,2570.92289,10.28695,0.00000,15.24664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,78.47533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.27803,0.00000,0.00000,0.00000
